Date,Store,Category,Customer_ID,Revenue,Units,Member,Availability_Pct
2025-06-29,Birmingham,Snacks,3415,31.25,4,No,98.3
2026-02-11,Reading,Own Brand,3951,46.09,3,Yes,95.8
2025-07-15,Croydon,Fresh Food,3768,28.28,2,Yes,97.8
2026-04-11,Bristol,Chilled,4416,58.48,4,No,89.7
2025-11-07,Birmingham,Fruit & Veg,2576,19.35,7,No,96.9
2025-09-19,Camden,Soft Drinks,1114,43.18,7,Yes,96.2
2026-02-23,London Central,Food To Go,2368,29.86,6,No,96.1
2026-02-10,Camden,Fresh Food,1138,26.18,7,Yes,96.2
2025-05-23,Reading,Fruit & Veg,5923,67.11,1,No,94.0
2025-12-08,Croydon,Fruit & Veg,5941,56.03,5,No,96.5
2025-11-12,Birmingham,Own Brand,4373,24.1,4,Yes,98.6
2025-04-11,Croydon,Fresh Food,2315,45.11,4,Yes,91.2
2025-09-01,Bristol,Soft Drinks,1073,47.81,1,Yes,97.4
2026-05-05,Croydon,Soft Drinks,4846,16.47,3,No,94.7
2025-01-12,London Central,Chilled,1483,43.2,2,Yes,93.7
2025-08-27,Reading,Meal Deals,5111,54.39,3,No,92.6
2025-02-11,Camden,Snacks,2549,45.45,4,Yes,95.8
2026-03-05,Reading,Soft Drinks,2359,25.67,6,No,98.2
2025-06-07,Birmingham,Own Brand,2896,54.56,7,No,94.2
2025-08-04,Croydon,Chilled,5224,34.64,2,No,96.3
2026-04-07,Birmingham,Snacks,1510,29.06,7,No,95.0
2025-05-14,Camden,Fruit & Veg,1422,30.28,7,Yes,91.7
2025-03-08,Birmingham,Fresh Food,3432,31.29,5,Yes,94.6
2025-01-07,Bristol,Soft Drinks,2906,31.83,7,No,93.7
2025-03-14,Reading,Chilled,5327,71.17,5,Yes,93.0
2026-02-03,Camden,Fruit & Veg,1958,62.08,2,No,94.1
2026-02-09,Camden,Soft Drinks,1824,42.41,4,No,94.4
2025-05-10,Camden,Food To Go,1064,24.8,6,No,97.0
2026-04-11,London Central,Meal Deals,5928,53.18,1,Yes,95.0
2025-07-25,Reading,Fruit & Veg,5710,23.38,7,Yes,92.2
2025-09-23,Birmingham,Own Brand,4348,86.36,6,No,97.4
2025-09-10,Camden,Own Brand,1800,62.84,7,Yes,95.8
2025-10-16,Reading,Soft Drinks,1277,49.2,7,No,95.6
2025-06-13,Camden,Own Brand,2717,39.59,3,Yes,96.7
2025-04-05,Bristol,Fruit & Veg,3413,41.35,6,Yes,95.0
2025-04-20,Bristol,Fresh Food,2238,35.53,6,Yes,93.9
2025-12-02,Bristol,Fresh Food,5523,54.22,3,No,95.7
2025-08-26,Croydon,Meal Deals,2486,39.59,1,Yes,96.2
2026-01-16,Camden,Fresh Food,5681,46.95,1,No,95.8
2026-03-12,Croydon,Snacks,4298,71.06,5,No,96.6
2026-04-28,Reading,Food To Go,5470,39.62,7,No,95.2
2025-01-25,Croydon,Fresh Food,3995,70.63,1,No,93.0
2025-04-27,Reading,Own Brand,1092,48.35,2,Yes,93.7
2026-04-27,Reading,Food To Go,4531,48.39,5,No,97.7
2026-01-27,Reading,Fresh Food,2840,23.98,4,Yes,95.1
2025-03-20,Birmingham,Snacks,4527,59.91,5,No,92.7
2025-06-22,Croydon,Own Brand,2621,27.8,7,No,92.6
2025-01-12,Birmingham,Fruit & Veg,2561,34.2,6,Yes,92.3
2025-05-08,Camden,Soft Drinks,2416,63.6,6,Yes,96.6
2025-04-02,Croydon,Soft Drinks,3964,31.35,5,No,95.6
2026-03-23,Camden,Fresh Food,5190,43.67,3,Yes,98.7
2026-01-25,Camden,Soft Drinks,2130,34.81,7,No,96.2
2025-02-12,Reading,Fresh Food,2413,22.14,1,Yes,96.3
2025-09-11,Croydon,Fresh Food,4597,28.15,6,No,99.0
2025-05-10,Camden,Own Brand,4744,30.2,6,Yes,93.1
2025-03-01,Bristol,Meal Deals,3118,38.96,2,No,92.0
2026-04-12,Camden,Chilled,1663,24.08,7,Yes,96.1
2025-10-14,Bristol,Chilled,3634,27.82,1,Yes,94.5
2026-04-12,Croydon,Meal Deals,3774,25.62,7,Yes,95.6
2025-12-11,Birmingham,Chilled,4969,42.13,6,Yes,97.4
2026-01-17,Croydon,Food To Go,4490,33.61,3,Yes,96.5
2025-09-10,Birmingham,Chilled,2571,19.74,6,No,98.0
2025-02-25,Birmingham,Fresh Food,2523,28.46,1,Yes,93.2
2026-04-08,Croydon,Snacks,1987,55.33,2,No,96.8
2026-04-02,Camden,Snacks,4238,40.35,1,Yes,93.5
2025-03-24,London Central,Fruit & Veg,4845,20.46,7,Yes,98.3
2025-04-09,Camden,Own Brand,4693,32.93,7,Yes,95.9
2025-05-29,Camden,Chilled,1098,5.28,3,No,96.0
2025-11-25,Reading,Snacks,3288,43.5,2,Yes,93.8
2025-06-05,Reading,Chilled,2514,10.89,1,Yes,93.9
2025-07-09,Camden,Own Brand,5297,26.8,3,Yes,95.8
2026-05-09,Bristol,Fruit & Veg,1633,12.61,3,Yes,98.5
2025-09-20,Birmingham,Snacks,5841,40.96,5,Yes,98.2
2025-03-21,Reading,Fresh Food,5585,62.68,6,Yes,95.7
2026-02-04,Camden,Food To Go,1578,20.05,7,Yes,94.2
2025-09-17,London Central,Meal Deals,4959,52.7,2,No,96.1
2025-04-11,Bristol,Meal Deals,1272,25.99,2,Yes,97.5
2025-12-25,Croydon,Meal Deals,5881,43.75,6,Yes,95.4
2026-01-15,Camden,Chilled,4954,70.65,7,Yes,94.2
2025-08-09,Camden,Snacks,4927,55.89,7,No,96.4
2026-02-24,Birmingham,Own Brand,1452,23.56,1,Yes,94.5
2025-05-04,Bristol,Own Brand,2175,65.09,5,No,94.3
2026-02-26,Reading,Snacks,5911,45.26,2,No,94.9
2025-08-19,Reading,Fruit & Veg,1413,29.18,3,No,96.3
2025-03-04,Reading,Fresh Food,2550,38.06,2,Yes,94.6
2026-04-30,Croydon,Soft Drinks,5526,23.57,5,Yes,94.9
2026-04-28,Bristol,Snacks,5990,58.9,6,Yes,95.3
2025-06-04,Bristol,Food To Go,2946,10.98,4,No,94.2
2025-04-02,Reading,Fruit & Veg,1191,61.09,6,No,98.1
2026-03-31,Reading,Snacks,1040,12.65,3,Yes,98.7
2026-05-25,Birmingham,Snacks,2859,35.4,2,No,94.4
2025-07-02,London Central,Fruit & Veg,2332,62.94,6,Yes,93.4
2026-01-21,London Central,Fruit & Veg,4449,62.34,3,Yes,94.1
2026-02-09,Camden,Chilled,1135,32.98,7,Yes,95.9
2025-09-03,Camden,Snacks,5201,51.29,1,Yes,94.8
2026-04-16,Bristol,Soft Drinks,5614,28.58,3,No,92.4
2026-02-27,Bristol,Food To Go,2941,26.16,2,No,94.7
2025-03-06,Croydon,Fresh Food,2565,26.93,1,No,95.8
2025-01-13,Croydon,Fresh Food,5221,35.01,1,Yes,97.0
2025-08-01,London Central,Soft Drinks,1388,14.24,1,No,98.5
2025-08-30,Camden,Own Brand,2558,62.62,4,No,94.1
2026-05-08,London Central,Fruit & Veg,3121,50.22,4,Yes,93.8
2025-08-01,London Central,Fruit & Veg,2028,47.61,1,Yes,94.5
2025-12-04,Camden,Own Brand,4534,36.81,6,No,93.1
2025-06-22,Croydon,Fruit & Veg,1081,70.03,6,No,93.6
2025-06-13,Birmingham,Own Brand,1775,28.26,6,No,93.6
2026-04-10,Birmingham,Snacks,4038,51.14,2,Yes,95.7
2026-05-12,Birmingham,Own Brand,5373,46.48,1,Yes,93.3
2026-01-30,Camden,Fruit & Veg,3887,26.41,6,No,96.6
2025-11-04,Reading,Fruit & Veg,2878,23.41,1,No,97.3
2025-07-02,Reading,Snacks,3271,40.09,3,Yes,92.7
2026-05-25,Reading,Own Brand,2607,49.13,6,No,92.4
2025-08-15,Bristol,Snacks,4139,32.41,3,No,93.9
2026-03-12,Croydon,Soft Drinks,1605,18.81,3,No,94.2
2026-02-26,Croydon,Chilled,5735,43.14,6,No,97.5
2025-01-21,Bristol,Snacks,4414,42.02,5,Yes,94.9
2026-02-01,London Central,Food To Go,4665,32.42,3,No,95.8
2025-04-15,Birmingham,Fruit & Veg,3144,9.01,6,Yes,95.8
2025-07-11,Reading,Chilled,5270,45.93,7,No,93.2
2025-01-17,Birmingham,Fresh Food,4765,41.5,3,Yes,94.5
2025-04-30,Reading,Soft Drinks,2376,43.78,2,No,95.0
2026-01-28,Birmingham,Own Brand,4462,53.16,4,No,95.8
2026-03-01,London Central,Chilled,1347,37.55,4,No,92.1
2025-05-09,Birmingham,Snacks,1000,22.41,4,No,93.8
2025-05-10,Birmingham,Fruit & Veg,1062,45.29,7,Yes,95.0
2025-01-29,Camden,Fruit & Veg,2783,43.67,5,No,94.1
2025-04-07,Birmingham,Fruit & Veg,4814,19.35,1,Yes,92.2
2025-01-10,Camden,Chilled,1225,38.25,3,Yes,93.6
2025-08-30,Croydon,Fruit & Veg,2042,21.18,7,No,92.2
2025-08-20,Bristol,Snacks,1844,55.5,2,No,97.8
2025-10-11,Birmingham,Own Brand,3680,30.79,5,No,94.4
2025-07-19,Croydon,Chilled,5119,21.75,7,Yes,94.9
2025-03-20,Camden,Fruit & Veg,2234,26.12,4,No,93.0
2025-06-22,Birmingham,Fresh Food,2984,34.04,5,No,95.5
2026-04-12,Birmingham,Fresh Food,5256,51.38,7,No,96.4
2026-02-20,London Central,Food To Go,2278,41.52,2,No,93.2
2026-03-25,Croydon,Fruit & Veg,2594,27.71,6,Yes,93.2
2025-03-28,Reading,Fruit & Veg,3551,43.33,5,No,94.0
2025-04-11,Reading,Chilled,2952,34.1,4,No,92.2
2025-01-08,London Central,Chilled,2695,40.69,1,Yes,95.8
2025-07-19,Camden,Meal Deals,1954,14.06,7,Yes,96.5
2026-05-20,Reading,Own Brand,4291,28.86,4,No,92.1
2025-03-28,Reading,Fruit & Veg,1356,17.13,7,Yes,96.8
2025-02-12,Bristol,Food To Go,4595,24.36,4,Yes,96.8
2026-01-20,Croydon,Own Brand,1968,36.63,4,Yes,89.3
2026-03-11,Camden,Fruit & Veg,1241,48.53,7,Yes,92.8
2026-02-12,Birmingham,Own Brand,4446,56.2,5,No,93.8
2026-04-28,Croydon,Snacks,5234,56.9,2,Yes,96.1
2025-01-17,Camden,Chilled,3144,44.96,4,Yes,95.9
2025-05-28,Reading,Fruit & Veg,1146,35.91,6,No,93.2
2025-10-04,Bristol,Own Brand,1542,38.3,5,Yes,98.2
2025-08-20,Croydon,Chilled,1691,30.71,2,No,93.6
2026-01-01,Reading,Fruit & Veg,2025,52.7,1,No,93.3
2025-08-16,Camden,Soft Drinks,5050,68.26,4,No,92.7
2026-03-12,Croydon,Chilled,5005,64.72,3,No,94.6
2026-02-03,Birmingham,Own Brand,4359,40.12,5,Yes,96.8
2025-07-30,Croydon,Food To Go,3951,27.37,6,Yes,93.2
2026-01-26,Reading,Soft Drinks,1729,46.82,1,Yes,95.4
2026-05-14,Croydon,Snacks,5499,26.21,1,Yes,95.4
2026-05-06,Birmingham,Fruit & Veg,3555,37.44,1,Yes,94.9
2026-03-18,Bristol,Meal Deals,2150,31.63,5,Yes,95.6
2025-09-18,Bristol,Snacks,2735,45.37,2,No,96.8
2025-12-16,Reading,Chilled,2038,40.16,3,Yes,95.5
2025-12-18,Camden,Soft Drinks,3912,30.82,6,Yes,97.1
2025-11-16,Reading,Snacks,5840,88.68,2,Yes,92.8
2025-05-18,Bristol,Food To Go,3540,19.64,4,Yes,94.1
2026-01-03,London Central,Meal Deals,5414,27.61,3,No,92.8
2025-08-08,London Central,Chilled,2242,43.93,2,No,96.1
2025-12-03,Croydon,Soft Drinks,1772,60.35,4,No,97.4
2025-08-11,Birmingham,Snacks,2916,55.93,7,No,94.4
2025-12-26,Croydon,Soft Drinks,4412,22.09,3,No,95.6
2025-11-25,London Central,Soft Drinks,3499,73.12,5,No,92.0
2026-04-08,Bristol,Snacks,4440,45.94,6,Yes,95.0
2026-01-17,Croydon,Fresh Food,4545,38.58,7,Yes,91.7
2025-06-18,Reading,Fruit & Veg,2213,41.13,6,No,95.1
2025-08-05,Birmingham,Own Brand,3931,87.97,4,Yes,91.2
2026-01-13,Reading,Chilled,1418,67.32,2,Yes,98.4
2025-04-29,Birmingham,Chilled,4781,23.28,3,Yes,94.9
2025-07-09,Bristol,Meal Deals,5960,36.84,4,Yes,94.8
2026-01-05,Croydon,Meal Deals,1788,55.0,4,No,98.8
2025-05-29,Birmingham,Meal Deals,2871,75.06,5,Yes,95.1
2026-05-03,Reading,Chilled,5590,29.72,4,Yes,91.8
2026-01-09,Croydon,Soft Drinks,3025,37.02,3,Yes,94.1
2025-06-09,Croydon,Meal Deals,3446,41.74,1,No,98.9
2025-12-17,Reading,Snacks,5823,79.55,3,No,93.2
2025-10-15,London Central,Fruit & Veg,1560,42.1,3,Yes,94.1
2025-10-15,Birmingham,Food To Go,3651,35.88,5,No,98.1
2025-08-14,Reading,Chilled,4904,39.33,5,Yes,93.5
2025-09-30,Bristol,Snacks,1539,58.85,6,No,94.8
2026-02-06,Camden,Fruit & Veg,5755,19.81,7,No,97.7
2025-07-02,Reading,Fruit & Veg,4136,67.46,6,No,93.9
2026-05-03,Croydon,Fresh Food,4289,29.62,4,Yes,93.4
2025-05-04,Croydon,Own Brand,3610,38.14,6,Yes,91.3
2026-02-18,Reading,Snacks,5912,27.29,5,Yes,92.8
2025-06-21,Camden,Chilled,2944,28.81,4,Yes,93.2
2025-10-15,Reading,Meal Deals,4145,62.17,1,Yes,94.3
2026-03-11,Camden,Soft Drinks,3758,31.82,2,Yes,95.7
2025-04-23,Camden,Meal Deals,4260,54.31,5,Yes,94.9
2025-05-02,Bristol,Fruit & Veg,5107,54.12,7,No,92.5
2025-08-10,Birmingham,Fruit & Veg,2895,47.29,5,Yes,97.7
2025-02-08,Croydon,Food To Go,3500,56.59,1,No,92.8
2026-05-12,Croydon,Meal Deals,3829,26.06,7,No,98.6
2025-08-21,Camden,Own Brand,4873,10.09,5,No,95.3
2025-05-29,Croydon,Own Brand,1047,34.45,6,No,97.1
2026-02-01,London Central,Fresh Food,3364,53.11,6,No,96.1
2025-10-29,Camden,Own Brand,3256,97.86,6,No,98.0
2025-12-26,Croydon,Fruit & Veg,5672,47.7,1,Yes,94.9
2025-08-26,London Central,Fruit & Veg,1753,50.29,4,Yes,94.5
2025-08-24,Bristol,Own Brand,3802,38.76,5,No,95.6
2025-07-22,Croydon,Soft Drinks,5649,51.3,5,Yes,94.4
2025-09-13,London Central,Soft Drinks,4652,37.13,6,Yes,95.9
2025-08-23,Reading,Own Brand,1402,22.7,4,No,98.1
2025-12-11,Birmingham,Food To Go,3086,61.49,5,No,91.6
2026-04-11,Reading,Snacks,3227,56.12,3,No,94.8
2025-08-01,London Central,Food To Go,4410,46.34,1,Yes,99.4
2026-04-08,Camden,Food To Go,3990,29.17,2,No,94.2
2026-03-12,Camden,Own Brand,5643,41.05,3,Yes,97.0
2025-10-10,Croydon,Soft Drinks,2149,25.9,7,No,96.7
2026-04-08,Reading,Meal Deals,1062,30.94,2,Yes,92.1
2026-02-11,Camden,Meal Deals,5939,46.05,3,No,95.6
2025-03-29,Camden,Own Brand,4153,39.9,3,Yes,95.4
2025-02-13,Reading,Meal Deals,2008,21.86,7,Yes,101.4
2026-04-06,Bristol,Snacks,3031,54.73,7,Yes,89.7
2025-10-05,Camden,Soft Drinks,2322,80.96,3,Yes,91.8
2026-02-25,Birmingham,Own Brand,3081,30.67,1,No,94.5
2025-12-19,London Central,Fresh Food,1751,56.49,2,Yes,94.3
2026-05-30,Croydon,Chilled,5144,35.94,4,Yes,93.2
2025-01-19,Camden,Chilled,1657,67.65,4,Yes,93.4
2025-01-23,Birmingham,Own Brand,2660,48.87,6,No,96.4
2026-02-17,Birmingham,Own Brand,1700,29.39,5,Yes,93.3
2025-01-30,Camden,Fresh Food,2080,80.23,1,Yes,93.9
2025-04-18,Bristol,Meal Deals,3156,51.97,6,No,97.0
2026-01-02,London Central,Chilled,2540,47.23,6,No,96.7
2025-10-08,Croydon,Snacks,4032,22.92,1,No,94.0
2025-05-08,Camden,Own Brand,2983,31.77,1,No,92.1
2025-08-17,Croydon,Soft Drinks,1314,71.45,3,Yes,96.8
2025-04-21,Reading,Chilled,4081,44.93,1,No,93.1
2025-05-16,Birmingham,Snacks,5733,49.21,4,No,97.6
2025-12-28,Birmingham,Soft Drinks,3314,50.29,1,No,95.8
2025-07-05,Camden,Own Brand,3135,38.64,7,Yes,94.6
2025-05-09,Camden,Snacks,2649,27.13,3,No,95.9
2025-09-18,Reading,Fresh Food,4219,29.66,2,Yes,91.1
2026-05-30,Bristol,Own Brand,4800,79.21,6,No,98.0
2026-03-25,Camden,Food To Go,3478,19.68,1,Yes,94.6
2025-04-14,Birmingham,Fresh Food,5067,20.03,7,Yes,95.3
2026-04-28,Croydon,Chilled,2775,29.49,7,Yes,93.8
2025-08-12,London Central,Soft Drinks,2966,35.63,6,Yes,94.7
2026-05-06,Croydon,Snacks,2767,25.71,2,No,98.2
2026-04-18,Bristol,Chilled,4815,50.96,5,No,94.5
2025-01-10,London Central,Chilled,1241,39.34,3,No,94.2
2026-02-09,Croydon,Own Brand,5797,47.24,6,Yes,96.4
2025-10-29,Croydon,Food To Go,3949,32.35,1,No,95.6
2025-08-19,Reading,Meal Deals,5836,56.45,5,No,98.1
2025-03-07,Bristol,Chilled,5876,27.42,5,Yes,91.0
2025-04-22,Birmingham,Food To Go,3256,50.05,2,No,94.1
2025-01-13,Reading,Soft Drinks,5111,40.26,6,Yes,92.2
2026-01-28,London Central,Soft Drinks,4368,87.06,6,Yes,97.5
2026-05-15,Birmingham,Snacks,1366,67.91,4,Yes,92.4
2025-08-22,Reading,Meal Deals,3827,53.5,4,No,95.7
2025-11-10,Bristol,Food To Go,2252,28.82,4,Yes,92.4
2025-01-12,Camden,Fresh Food,3487,75.0,6,Yes,94.0
2025-07-28,Camden,Soft Drinks,5785,39.46,6,No,93.0
2025-01-14,London Central,Own Brand,4603,31.31,4,Yes,95.0
2026-02-22,Camden,Meal Deals,4521,41.94,3,Yes,99.1
2026-03-13,Reading,Snacks,5942,83.02,7,No,92.1
2026-01-12,London Central,Fresh Food,5517,19.9,7,Yes,92.7
2025-01-20,Birmingham,Soft Drinks,2643,28.5,7,No,96.2
2025-03-11,Bristol,Soft Drinks,2212,23.08,1,Yes,94.7
2025-07-30,London Central,Snacks,5703,25.65,1,No,92.5
2025-04-11,Birmingham,Snacks,1019,16.99,3,Yes,94.1
2025-05-12,London Central,Fruit & Veg,1675,11.67,2,No,92.0
2026-01-16,Croydon,Own Brand,5477,49.46,7,Yes,94.0
2025-05-12,Croydon,Chilled,1608,31.51,7,No,93.1
2025-01-20,London Central,Chilled,1061,13.38,1,No,95.6
2025-08-15,Camden,Fresh Food,2265,54.29,6,No,96.3
2025-06-03,Croydon,Chilled,3285,38.83,5,Yes,89.7
2026-04-14,Bristol,Fresh Food,2154,39.42,6,No,95.2
2026-02-09,Birmingham,Meal Deals,2628,21.75,1,Yes,90.4
2025-07-21,Reading,Soft Drinks,2626,30.21,3,No,95.0
2025-02-07,Croydon,Fruit & Veg,4716,41.33,2,Yes,98.2
2025-07-07,London Central,Fruit & Veg,2442,26.58,1,Yes,94.3
2025-02-26,Camden,Own Brand,2653,24.62,3,Yes,95.5
2025-01-20,Reading,Own Brand,3502,72.91,5,No,96.5
2025-09-30,Birmingham,Soft Drinks,4269,17.15,4,Yes,96.5
2025-04-29,Birmingham,Snacks,1281,65.22,5,Yes,96.7
2026-05-31,Croydon,Own Brand,5981,36.71,5,Yes,95.9
2025-08-09,Birmingham,Own Brand,2024,32.6,7,No,93.5
2026-05-30,Birmingham,Food To Go,5818,44.63,2,No,96.3
2025-12-02,Camden,Food To Go,4403,67.11,1,Yes,98.0
2025-02-24,Camden,Chilled,2235,41.19,4,No,96.0
2026-05-15,Camden,Snacks,5182,60.77,3,No,95.4
2025-06-11,London Central,Fresh Food,5760,41.49,4,Yes,91.7
2025-06-08,Birmingham,Meal Deals,5957,26.53,1,Yes,92.9
2025-07-07,Birmingham,Fruit & Veg,1785,35.89,2,Yes,93.6
2025-03-01,Birmingham,Chilled,4317,10.46,1,No,92.8
2025-11-15,Bristol,Own Brand,2667,61.25,3,No,94.7
2025-07-30,Camden,Soft Drinks,4008,54.48,4,Yes,93.1
2026-02-10,Reading,Snacks,4194,30.23,5,Yes,96.7
2025-04-19,Croydon,Own Brand,5789,61.28,1,Yes,94.2
2025-03-17,Reading,Fruit & Veg,4775,60.99,6,Yes,92.8
2025-11-10,London Central,Fresh Food,3446,15.72,2,No,93.2
2025-04-27,London Central,Fresh Food,4790,39.55,2,No,95.1
2025-01-19,Birmingham,Food To Go,1533,19.73,4,Yes,94.4
2026-03-08,Reading,Chilled,1401,52.6,5,No,95.1
2025-12-16,Birmingham,Own Brand,4663,40.36,3,Yes,94.5
2025-07-02,Bristol,Soft Drinks,1129,25.81,5,No,98.4
2025-04-23,London Central,Fruit & Veg,3339,51.6,4,Yes,96.7
2025-07-02,London Central,Own Brand,5371,34.6,5,No,93.3
2026-04-26,Reading,Meal Deals,3959,31.73,4,Yes,91.1
2025-05-26,London Central,Fresh Food,2858,33.72,5,Yes,94.3
2025-04-23,Bristol,Own Brand,3973,22.95,1,No,92.7
2026-04-21,Bristol,Fruit & Veg,5150,48.48,2,Yes,91.5
2025-10-30,Bristol,Soft Drinks,4649,47.52,4,No,96.3
2025-04-28,Croydon,Fruit & Veg,3786,35.35,4,No,95.0
2025-06-10,Bristol,Chilled,4097,20.73,2,No,97.2
2026-02-05,Bristol,Food To Go,4512,19.3,6,No,94.9
2025-07-17,Croydon,Fruit & Veg,5860,29.2,6,Yes,94.6
2025-09-17,Birmingham,Snacks,2220,42.44,3,No,92.5
2025-02-16,Camden,Own Brand,1641,66.54,4,No,93.7
2026-02-03,London Central,Food To Go,4314,38.96,1,Yes,91.4
2025-03-19,Bristol,Soft Drinks,1723,41.01,5,No,97.1
2025-05-04,London Central,Food To Go,5897,38.46,1,No,92.4
2025-03-16,Reading,Fruit & Veg,1737,38.76,4,No,95.4
2025-05-17,London Central,Fruit & Veg,5853,21.17,3,Yes,94.5
2026-02-04,Birmingham,Snacks,2299,74.82,4,No,95.8
2026-05-20,Croydon,Fresh Food,4480,19.67,3,Yes,95.1
2026-05-15,London Central,Own Brand,1339,51.3,2,No,92.4
2025-05-18,London Central,Snacks,1152,39.91,5,Yes,94.3
2025-02-19,London Central,Fruit & Veg,2421,35.21,1,Yes,97.5
2025-09-11,Camden,Meal Deals,4051,25.88,3,No,93.4
2026-03-02,Camden,Food To Go,1426,28.76,1,No,97.3
2025-10-29,Reading,Snacks,4558,125.06,7,No,96.3
2025-12-15,Croydon,Snacks,2135,24.17,2,Yes,95.3
2025-02-18,London Central,Own Brand,3372,47.15,4,No,93.5
2025-03-15,London Central,Meal Deals,4329,44.72,3,No,95.5
2025-09-18,London Central,Meal Deals,1949,32.9,5,No,94.0
2025-12-22,London Central,Meal Deals,2373,39.52,7,Yes,97.2
2025-09-17,Camden,Own Brand,1956,47.98,3,Yes,92.4
2025-10-22,Birmingham,Fresh Food,2701,55.17,6,No,95.6
2025-11-09,Birmingham,Fruit & Veg,3941,31.93,4,Yes,95.1
2025-07-01,Reading,Fruit & Veg,3482,48.58,4,No,95.7
2025-12-30,Bristol,Soft Drinks,2303,33.82,5,Yes,96.4
2025-07-07,Croydon,Own Brand,1370,20.12,5,No,93.2
2026-02-12,Birmingham,Fresh Food,3980,30.28,2,No,93.2
2026-02-18,London Central,Soft Drinks,3296,37.04,7,No,95.4
2025-12-08,Birmingham,Soft Drinks,5798,56.92,7,Yes,96.9
2025-08-08,Reading,Soft Drinks,3125,33.07,1,No,94.5
2025-06-12,Bristol,Own Brand,3966,39.03,3,Yes,97.9
2025-08-08,Birmingham,Chilled,5145,43.9,2,No,94.4
2025-09-27,Reading,Soft Drinks,3742,38.3,1,Yes,93.6
2026-02-04,Camden,Snacks,5021,23.88,7,No,95.9
2025-07-01,Bristol,Food To Go,3364,63.06,2,No,93.9
2025-07-24,Reading,Snacks,1762,61.67,6,Yes,93.9
2025-08-16,Birmingham,Snacks,5062,37.51,5,No,95.5
2025-09-07,Camden,Fruit & Veg,2004,23.75,5,Yes,96.9
2026-03-17,Reading,Chilled,4755,19.02,4,No,95.6
2025-07-15,Reading,Own Brand,3846,31.82,3,No,95.2
2025-03-11,Birmingham,Soft Drinks,1349,35.76,3,Yes,98.8
2026-02-03,Bristol,Fruit & Veg,3964,49.52,3,Yes,96.4
2025-07-22,Camden,Fresh Food,1686,53.87,2,No,94.3
2025-05-28,London Central,Fresh Food,5637,56.68,2,Yes,97.2
2026-04-17,Croydon,Own Brand,4126,32.49,3,Yes,94.5
2025-07-18,Bristol,Fruit & Veg,5456,31.71,4,Yes,96.2
2026-03-02,Camden,Food To Go,3755,44.26,1,Yes,96.1
2026-05-07,Reading,Own Brand,4524,24.04,6,Yes,95.0
2025-05-22,Camden,Fruit & Veg,4624,53.86,2,Yes,93.6
2025-11-09,Croydon,Fruit & Veg,3732,39.51,3,Yes,94.9
2025-06-14,Birmingham,Chilled,2693,44.67,5,No,94.1
2025-11-10,Croydon,Own Brand,3892,11.54,2,No,95.5
2025-01-21,London Central,Fresh Food,4811,17.16,1,Yes,95.8
2025-03-23,London Central,Fresh Food,5180,21.11,2,No,91.1
2025-05-11,Croydon,Soft Drinks,1684,11.05,1,No,95.7
2025-11-01,Bristol,Snacks,5340,30.72,1,Yes,100.9
2026-01-06,Bristol,Own Brand,3919,31.47,2,No,94.4
2026-01-19,Reading,Fruit & Veg,4756,26.22,1,No,97.0
2026-03-21,London Central,Own Brand,4283,65.95,2,Yes,96.5
2026-03-01,Reading,Fruit & Veg,5691,70.97,2,Yes,91.7
2025-06-10,London Central,Food To Go,5026,31.38,4,Yes,96.0
2025-06-27,Croydon,Own Brand,2156,36.14,5,No,93.3
2026-05-05,Bristol,Meal Deals,4061,44.08,6,Yes,94.6
2025-11-23,Bristol,Meal Deals,5445,94.99,1,No,92.1
2025-10-16,Croydon,Fresh Food,3329,65.71,2,No,95.9
2025-12-20,Reading,Food To Go,2292,55.23,1,Yes,94.3
2025-01-28,Reading,Chilled,2884,33.13,2,Yes,97.7
2025-02-12,Camden,Soft Drinks,2560,20.43,6,Yes,92.3
2026-02-27,London Central,Food To Go,1983,32.67,7,Yes,96.8
2025-06-26,Reading,Fresh Food,3067,24.21,2,Yes,95.8
2026-05-09,Croydon,Chilled,2863,30.99,2,No,93.3
2025-07-17,Reading,Fruit & Veg,2979,17.1,5,No,91.9
2026-05-29,Bristol,Chilled,2736,49.9,1,Yes,94.4
2025-01-22,London Central,Snacks,3452,45.48,5,No,95.5
2025-04-22,Birmingham,Own Brand,2918,26.21,5,Yes,92.9
2025-02-26,Camden,Food To Go,1700,72.51,7,Yes,93.1
2025-03-07,London Central,Fresh Food,5046,17.53,7,No,97.0
2025-04-08,Bristol,Food To Go,3073,14.9,5,Yes,93.4
2025-05-24,Bristol,Fruit & Veg,5661,34.85,5,No,96.2
2026-03-11,Bristol,Meal Deals,4753,31.93,4,No,97.4
2025-03-27,Bristol,Fruit & Veg,1394,44.73,1,No,93.4
2025-12-10,Croydon,Fresh Food,2956,60.35,1,Yes,92.5
2025-10-21,Camden,Snacks,4048,63.25,2,Yes,96.7
2025-08-31,Birmingham,Soft Drinks,4452,34.42,1,Yes,94.4
2025-02-01,Bristol,Own Brand,1522,32.82,6,No,94.1
2026-01-26,Bristol,Own Brand,2562,48.93,5,No,97.9
2025-10-04,Reading,Chilled,3909,24.17,3,No,94.5
2025-06-03,Camden,Chilled,3849,24.11,7,No,95.6
2026-01-18,London Central,Fruit & Veg,1549,53.94,1,No,91.8
