date,store,category,customer_id,revenue,units,member,availability_pct,month,year,month_name,day_name,avg_basket_value,is_member
2025-07-14,London Central,Fresh Food,5999,59.25,3,Yes,97.7,2025-07,2025,July,Monday,19.75,1
2025-11-28,Bristol,Food To Go,3286,23.28,1,Yes,97.3,2025-11,2025,November,Friday,23.28,1
2025-06-19,Bristol,Soft Drinks,3697,13.11,7,No,94.6,2025-06,2025,June,Thursday,1.8728571428571428,0
2026-04-08,Croydon,Snacks,4837,25.79,4,Yes,95.3,2026-04,2026,April,Wednesday,6.4475,1
2025-02-09,London Central,Fruit & Veg,2540,33.89,3,Yes,93.1,2025-02,2025,February,Sunday,11.296666666666667,1
2025-09-18,London Central,Chilled,1883,43.92,4,Yes,96.9,2025-09,2025,September,Thursday,10.98,1
2026-01-30,London Central,Chilled,4956,64.13,7,Yes,96.7,2026-01,2026,January,Friday,9.161428571428571,1
2025-08-14,Reading,Food To Go,4094,39.44,5,No,92.5,2025-08,2025,August,Thursday,7.888,0
2025-05-04,Reading,Fruit & Veg,3365,39.1,1,Yes,99.3,2025-05,2025,May,Sunday,39.1,1
2025-02-07,Croydon,Own Brand,4347,44.0,3,No,95.8,2025-02,2025,February,Friday,14.666666666666666,0
2025-11-24,London Central,Fruit & Veg,4071,19.83,3,Yes,94.5,2025-11,2025,November,Monday,6.609999999999999,1
2025-09-08,Birmingham,Snacks,4675,24.06,1,No,97.4,2025-09,2025,September,Monday,24.06,0
2025-06-25,London Central,Snacks,5715,36.63,7,Yes,94.0,2025-06,2025,June,Wednesday,5.232857142857143,1
2026-03-30,Bristol,Soft Drinks,1952,18.28,2,Yes,97.6,2026-03,2026,March,Monday,9.14,1
2025-02-06,Bristol,Own Brand,4300,51.89,5,Yes,92.6,2025-02,2025,February,Thursday,10.378,1
2025-11-12,Croydon,Chilled,4735,18.93,1,No,94.6,2025-11,2025,November,Wednesday,18.93,0
2025-04-24,Birmingham,Fresh Food,4179,11.68,6,Yes,94.8,2025-04,2025,April,Thursday,1.9466666666666665,1
2025-02-09,London Central,Snacks,3963,71.58,3,Yes,93.9,2025-02,2025,February,Sunday,23.86,1
2025-10-28,Birmingham,Food To Go,5027,24.63,2,No,93.5,2025-10,2025,October,Tuesday,12.315,0
2025-08-12,Croydon,Food To Go,4247,57.15,3,Yes,94.0,2025-08,2025,August,Tuesday,19.05,1
2025-11-14,Bristol,Food To Go,5415,49.95,4,Yes,93.9,2025-11,2025,November,Friday,12.4875,1
2025-12-15,Bristol,Meal Deals,4357,50.39,3,No,94.1,2025-12,2025,December,Monday,16.796666666666667,0
2025-04-25,Reading,Own Brand,5971,55.79,5,Yes,97.9,2025-04,2025,April,Friday,11.158,1
2025-11-19,Croydon,Own Brand,5848,21.01,1,No,95.9,2025-11,2025,November,Wednesday,21.01,0
2025-02-09,Croydon,Snacks,3704,76.12,3,Yes,94.8,2025-02,2025,February,Sunday,25.373333333333335,1
2025-02-09,London Central,Snacks,2037,36.12,6,Yes,96.5,2025-02,2025,February,Sunday,6.02,1
2025-10-16,London Central,Food To Go,1070,40.12,4,Yes,94.8,2025-10,2025,October,Thursday,10.03,1
2025-09-19,Reading,Own Brand,3874,41.46,4,No,93.4,2025-09,2025,September,Friday,10.365,0
2025-08-04,Camden,Own Brand,1105,22.2,1,No,91.8,2025-08,2025,August,Monday,22.2,0
2025-05-27,Birmingham,Snacks,1769,27.21,4,No,97.0,2025-05,2025,May,Tuesday,6.8025,0
2025-12-02,Camden,Meal Deals,3009,40.56,7,Yes,90.5,2025-12,2025,December,Tuesday,5.7942857142857145,1
2025-06-17,Camden,Fresh Food,3940,68.51,1,No,92.0,2025-06,2025,June,Tuesday,68.51,0
2025-04-02,Croydon,Fresh Food,3192,21.55,5,Yes,96.0,2025-04,2025,April,Wednesday,4.3100000000000005,1
2025-12-19,Birmingham,Soft Drinks,4495,32.55,1,Yes,95.0,2025-12,2025,December,Friday,32.55,1
2025-12-29,Croydon,Own Brand,5311,36.83,2,No,97.9,2025-12,2025,December,Monday,18.415,0
2025-12-11,Birmingham,Chilled,5355,40.13,4,Yes,93.7,2025-12,2025,December,Thursday,10.0325,1
2025-06-19,Bristol,Fresh Food,1933,63.88,4,Yes,96.5,2025-06,2025,June,Thursday,15.97,1
2025-12-22,Croydon,Soft Drinks,1574,20.48,6,Yes,94.6,2025-12,2025,December,Monday,3.4133333333333336,1
2025-07-10,Croydon,Fruit & Veg,4930,39.91,3,No,96.1,2025-07,2025,July,Thursday,13.303333333333333,0
2026-02-26,Croydon,Chilled,5380,48.47,2,Yes,95.3,2026-02,2026,February,Thursday,24.235,1
2025-01-07,Reading,Own Brand,5087,57.5,7,Yes,96.0,2025-01,2025,January,Tuesday,8.214285714285714,1
2025-05-13,Croydon,Fresh Food,3531,39.76,3,No,95.4,2025-05,2025,May,Tuesday,13.253333333333332,0
2025-01-31,London Central,Meal Deals,3419,28.46,1,Yes,95.6,2025-01,2025,January,Friday,28.46,1
2026-03-02,London Central,Fruit & Veg,1069,23.75,5,Yes,92.8,2026-03,2026,March,Monday,4.75,1
2026-01-29,Birmingham,Soft Drinks,5474,35.36,6,No,95.2,2026-01,2026,January,Thursday,5.8933333333333335,0
2025-12-29,Bristol,Fresh Food,2302,16.94,4,No,96.2,2025-12,2025,December,Monday,4.235,0
2026-03-13,Reading,Own Brand,4814,44.57,7,Yes,94.9,2026-03,2026,March,Friday,6.367142857142857,1
2025-03-23,Birmingham,Fresh Food,3349,51.16,7,No,94.8,2025-03,2025,March,Sunday,7.308571428571428,0
2025-12-22,London Central,Snacks,1254,68.44,5,Yes,91.2,2025-12,2025,December,Monday,13.687999999999999,1
2025-09-15,Reading,Fruit & Veg,2707,31.3,1,Yes,98.1,2025-09,2025,September,Monday,31.3,1
2025-10-22,Reading,Fresh Food,5787,47.7,1,Yes,92.3,2025-10,2025,October,Wednesday,47.7,1
2025-08-12,Bristol,Food To Go,1833,60.56,2,Yes,93.8,2025-08,2025,August,Tuesday,30.28,1
2025-02-15,Reading,Meal Deals,3764,43.07,3,Yes,93.4,2025-02,2025,February,Saturday,14.356666666666667,1
2025-04-23,Croydon,Snacks,3471,46.27,4,No,95.6,2025-04,2025,April,Wednesday,11.5675,0
2025-08-21,Reading,Snacks,4742,46.32,7,No,95.7,2025-08,2025,August,Thursday,6.617142857142857,0
2025-01-17,Bristol,Fresh Food,3035,25.49,4,No,96.3,2025-01,2025,January,Friday,6.3725,0
2025-12-26,Birmingham,Meal Deals,2967,45.68,7,No,96.4,2025-12,2025,December,Friday,6.525714285714286,0
2025-08-11,Bristol,Snacks,1099,32.12,5,Yes,98.4,2025-08,2025,August,Monday,6.4239999999999995,1
2026-03-24,Bristol,Chilled,2852,74.38,2,Yes,94.4,2026-03,2026,March,Tuesday,37.19,1
2025-12-31,London Central,Fruit & Veg,4183,18.0,6,No,93.3,2025-12,2025,December,Wednesday,3.0,0
2025-11-22,Croydon,Chilled,3355,67.3,1,No,94.5,2025-11,2025,November,Saturday,67.3,0
2026-04-12,London Central,Soft Drinks,1111,38.17,2,No,92.8,2026-04,2026,April,Sunday,19.085,0
2026-02-18,Birmingham,Chilled,4158,33.75,4,Yes,94.3,2026-02,2026,February,Wednesday,8.4375,1
2026-03-31,Camden,Meal Deals,1182,47.08,6,Yes,91.9,2026-03,2026,March,Tuesday,7.846666666666667,1
2025-08-21,Birmingham,Food To Go,4852,18.7,3,Yes,93.3,2025-08,2025,August,Thursday,6.233333333333333,1
2025-08-12,Croydon,Snacks,1164,27.27,5,Yes,91.6,2025-08,2025,August,Tuesday,5.454,1
2026-02-16,Reading,Meal Deals,3137,24.92,1,Yes,97.4,2026-02,2026,February,Monday,24.92,1
2025-12-01,Bristol,Snacks,3023,29.88,1,Yes,95.2,2025-12,2025,December,Monday,29.88,1
2025-08-10,Camden,Own Brand,1454,76.96,1,No,98.8,2025-08,2025,August,Sunday,76.96,0
2025-02-06,Croydon,Food To Go,3285,15.76,3,Yes,97.2,2025-02,2025,February,Thursday,5.253333333333333,1
2025-10-05,London Central,Snacks,5822,57.94,4,Yes,97.4,2025-10,2025,October,Sunday,14.485,1
2025-07-15,Bristol,Chilled,1541,24.17,4,No,94.7,2025-07,2025,July,Tuesday,6.0425,0
2026-04-29,Birmingham,Own Brand,3665,35.6,2,Yes,96.0,2026-04,2026,April,Wednesday,17.8,1
2025-08-30,London Central,Own Brand,3449,43.68,6,No,93.2,2025-08,2025,August,Saturday,7.28,0
2025-11-20,Croydon,Soft Drinks,5937,18.36,7,Yes,93.9,2025-11,2025,November,Thursday,2.6228571428571428,1
2025-07-11,Croydon,Own Brand,4933,23.01,2,No,95.0,2025-07,2025,July,Friday,11.505,0
2025-01-17,Birmingham,Own Brand,3886,31.21,4,No,91.5,2025-01,2025,January,Friday,7.8025,0
2026-02-05,Camden,Fresh Food,5614,27.56,1,No,94.0,2026-02,2026,February,Thursday,27.56,0
2025-01-22,Birmingham,Food To Go,5292,54.54,3,Yes,96.6,2025-01,2025,January,Wednesday,18.18,1
2026-04-19,Reading,Chilled,4904,44.99,4,Yes,94.0,2026-04,2026,April,Sunday,11.2475,1
2025-04-30,London Central,Meal Deals,2688,16.94,3,Yes,93.5,2025-04,2025,April,Wednesday,5.646666666666667,1
2025-07-29,Camden,Chilled,2637,29.26,5,Yes,94.2,2025-07,2025,July,Tuesday,5.852,1
2025-11-02,Bristol,Chilled,5728,35.46,1,Yes,96.5,2025-11,2025,November,Sunday,35.46,1
2025-09-27,Reading,Fresh Food,5670,42.11,5,No,95.7,2025-09,2025,September,Saturday,8.422,0
2025-10-12,Camden,Fruit & Veg,5082,33.4,4,Yes,94.5,2025-10,2025,October,Sunday,8.35,1
2025-08-15,London Central,Snacks,2890,45.57,2,No,95.0,2025-08,2025,August,Friday,22.785,0
2026-01-16,Croydon,Snacks,4205,28.01,4,No,96.7,2026-01,2026,January,Friday,7.0025,0
2026-04-05,Bristol,Meal Deals,1477,47.19,5,No,97.6,2026-04,2026,April,Sunday,9.437999999999999,0
2025-01-07,Birmingham,Own Brand,3366,59.82,3,Yes,94.1,2025-01,2025,January,Tuesday,19.94,1
2025-01-29,London Central,Soft Drinks,3526,57.69,6,No,94.8,2025-01,2025,January,Wednesday,9.615,0
2025-02-02,Reading,Meal Deals,1366,41.74,6,Yes,97.5,2025-02,2025,February,Sunday,6.956666666666667,1
2025-03-20,Reading,Fruit & Veg,2836,36.78,4,Yes,96.0,2025-03,2025,March,Thursday,9.195,1
2026-04-04,Croydon,Snacks,2715,47.98,7,No,92.2,2026-04,2026,April,Saturday,6.854285714285714,0
2026-04-27,Croydon,Soft Drinks,1012,39.12,2,Yes,93.2,2026-04,2026,April,Monday,19.56,1
2026-03-06,Bristol,Meal Deals,1535,41.46,5,No,93.3,2026-03,2026,March,Friday,8.292,0
2025-10-12,Birmingham,Soft Drinks,4239,42.57,4,Yes,94.2,2025-10,2025,October,Sunday,10.6425,1
2026-05-31,Bristol,Chilled,3317,65.14,5,Yes,95.7,2026-05,2026,May,Sunday,13.028,1
2025-04-09,Croydon,Food To Go,5042,29.69,5,Yes,98.8,2025-04,2025,April,Wednesday,5.938000000000001,1
2026-02-01,Croydon,Chilled,1375,86.24,1,Yes,94.8,2026-02,2026,February,Sunday,86.24,1
2026-05-04,Reading,Fresh Food,2724,31.91,6,Yes,96.3,2026-05,2026,May,Monday,5.318333333333333,1
2025-02-08,Croydon,Own Brand,1256,21.21,7,Yes,97.3,2025-02,2025,February,Saturday,3.0300000000000002,1
2025-09-28,Camden,Snacks,3264,42.16,6,No,98.0,2025-09,2025,September,Sunday,7.026666666666666,0
2025-06-06,London Central,Soft Drinks,1449,21.01,3,No,97.3,2025-06,2025,June,Friday,7.003333333333334,0
2025-03-16,Croydon,Meal Deals,1893,49.61,7,No,93.5,2025-03,2025,March,Sunday,7.087142857142857,0
2025-05-10,Bristol,Own Brand,4212,29.51,1,No,92.1,2025-05,2025,May,Saturday,29.51,0
2025-03-25,Birmingham,Food To Go,2184,57.1,6,Yes,93.7,2025-03,2025,March,Tuesday,9.516666666666667,1
2025-01-22,Birmingham,Meal Deals,4223,25.97,5,No,95.3,2025-01,2025,January,Wednesday,5.194,0
2026-04-04,Birmingham,Snacks,2308,32.29,2,Yes,93.5,2026-04,2026,April,Saturday,16.145,1
2026-01-17,Camden,Soft Drinks,5705,67.07,2,Yes,91.7,2026-01,2026,January,Saturday,33.535,1
2026-03-16,Bristol,Soft Drinks,1916,61.72,1,No,92.6,2026-03,2026,March,Monday,61.72,0
2025-10-30,Croydon,Food To Go,5751,32.47,5,No,94.6,2025-10,2025,October,Thursday,6.494,0
2025-03-25,London Central,Food To Go,3114,20.83,7,Yes,98.6,2025-03,2025,March,Tuesday,2.9757142857142855,1
2026-03-29,Birmingham,Snacks,5016,15.11,4,Yes,94.5,2026-03,2026,March,Sunday,3.7775,1
2026-01-22,Bristol,Soft Drinks,4940,21.86,5,Yes,96.6,2026-01,2026,January,Thursday,4.372,1
2026-05-22,Birmingham,Own Brand,5071,65.78,6,Yes,94.7,2026-05,2026,May,Friday,10.963333333333333,1
2025-09-14,Camden,Food To Go,3795,42.93,4,No,95.0,2025-09,2025,September,Sunday,10.7325,0
2025-06-11,Reading,Food To Go,1442,23.25,2,No,96.6,2025-06,2025,June,Wednesday,11.625,0
2025-06-12,Croydon,Meal Deals,3944,48.83,7,Yes,94.2,2025-06,2025,June,Thursday,6.975714285714285,1
2025-09-28,London Central,Snacks,4936,23.17,3,Yes,92.6,2025-09,2025,September,Sunday,7.723333333333334,1
2026-05-07,Croydon,Chilled,1398,55.81,3,Yes,93.4,2026-05,2026,May,Thursday,18.603333333333335,1
2025-07-27,Reading,Meal Deals,2151,30.26,5,No,93.4,2025-07,2025,July,Sunday,6.0520000000000005,0
2025-03-01,London Central,Meal Deals,4792,52.9,5,Yes,95.2,2025-03,2025,March,Saturday,10.58,1
2026-03-06,Reading,Fruit & Veg,3995,14.85,2,No,91.2,2026-03,2026,March,Friday,7.425,0
2025-11-05,Croydon,Fresh Food,3216,19.41,3,No,95.6,2025-11,2025,November,Wednesday,6.47,0
2025-01-27,Camden,Fruit & Veg,2707,52.59,3,No,97.5,2025-01,2025,January,Monday,17.53,0
2025-07-18,Croydon,Food To Go,4331,54.26,5,No,94.0,2025-07,2025,July,Friday,10.852,0
2026-01-22,Croydon,Soft Drinks,2987,68.32,6,No,93.7,2026-01,2026,January,Thursday,11.386666666666665,0
2025-12-15,Croydon,Fresh Food,5602,43.58,3,No,98.9,2025-12,2025,December,Monday,14.526666666666666,0
2026-01-13,Bristol,Fresh Food,3568,29.92,5,No,97.9,2026-01,2026,January,Tuesday,5.984,0
2025-06-02,Reading,Soft Drinks,1160,32.7,1,No,95.9,2025-06,2025,June,Monday,32.7,0
2025-07-25,Reading,Fresh Food,5435,43.03,3,No,93.5,2025-07,2025,July,Friday,14.343333333333334,0
2026-03-31,Birmingham,Soft Drinks,4904,16.79,4,No,96.2,2026-03,2026,March,Tuesday,4.1975,0
2025-09-30,Reading,Fresh Food,4573,13.98,7,No,93.0,2025-09,2025,September,Tuesday,1.997142857142857,0
2025-08-24,Birmingham,Meal Deals,4177,55.25,2,No,92.4,2025-08,2025,August,Sunday,27.625,0
2026-05-16,Bristol,Own Brand,2825,63.66,7,No,95.9,2026-05,2026,May,Saturday,9.094285714285714,0
2025-04-27,Camden,Snacks,4924,41.79,5,Yes,94.0,2025-04,2025,April,Sunday,8.358,1
2026-01-21,Birmingham,Snacks,2623,29.19,3,Yes,91.0,2026-01,2026,January,Wednesday,9.73,1
2025-12-10,Croydon,Fruit & Veg,2176,27.9,3,No,96.2,2025-12,2025,December,Wednesday,9.299999999999999,0
2026-01-30,Camden,Meal Deals,5918,34.94,6,Yes,97.9,2026-01,2026,January,Friday,5.823333333333333,1
2025-03-05,Bristol,Fresh Food,4720,34.6,5,Yes,96.3,2025-03,2025,March,Wednesday,6.92,1
2025-03-13,Reading,Chilled,5880,34.27,4,Yes,94.0,2025-03,2025,March,Thursday,8.5675,1
2025-10-01,Birmingham,Soft Drinks,4220,42.96,3,No,90.7,2025-10,2025,October,Wednesday,14.32,0
2025-11-16,Croydon,Meal Deals,4259,23.87,1,No,95.3,2025-11,2025,November,Sunday,23.87,0
2025-12-04,London Central,Fresh Food,1130,43.0,2,Yes,93.7,2025-12,2025,December,Thursday,21.5,1
2026-01-01,London Central,Snacks,4562,21.62,5,Yes,93.2,2026-01,2026,January,Thursday,4.324,1
2026-05-10,Camden,Snacks,2499,41.58,3,No,91.1,2026-05,2026,May,Sunday,13.86,0
2025-06-15,Reading,Soft Drinks,3788,14.81,7,No,98.8,2025-06,2025,June,Sunday,2.1157142857142857,0
2025-01-11,London Central,Chilled,5876,23.41,6,Yes,92.8,2025-01,2025,January,Saturday,3.901666666666667,1
2025-10-28,Camden,Fresh Food,4708,59.22,6,Yes,91.4,2025-10,2025,October,Tuesday,9.87,1
2025-04-12,Bristol,Fresh Food,2707,47.0,2,No,98.4,2025-04,2025,April,Saturday,23.5,0
2026-03-01,Camden,Chilled,2769,49.32,5,No,95.1,2026-03,2026,March,Sunday,9.864,0
2026-01-27,Camden,Chilled,2318,83.05,5,No,94.8,2026-01,2026,January,Tuesday,16.61,0
2025-08-02,Camden,Chilled,4379,35.03,5,No,95.6,2025-08,2025,August,Saturday,7.006,0
2025-03-29,Croydon,Snacks,3773,45.84,4,No,95.9,2025-03,2025,March,Saturday,11.46,0
2026-02-05,Camden,Soft Drinks,3990,29.85,1,Yes,95.4,2026-02,2026,February,Thursday,29.85,1
2025-02-15,Birmingham,Meal Deals,4044,36.59,6,Yes,92.0,2025-02,2025,February,Saturday,6.098333333333334,1
2026-04-08,Camden,Own Brand,1375,42.05,5,No,91.8,2026-04,2026,April,Wednesday,8.41,0
2025-11-06,Croydon,Chilled,4036,18.02,4,No,93.5,2025-11,2025,November,Thursday,4.505,0
2025-03-27,Croydon,Soft Drinks,1660,10.65,5,No,94.0,2025-03,2025,March,Thursday,2.13,0
2025-04-02,Bristol,Fruit & Veg,2403,55.81,5,No,94.3,2025-04,2025,April,Wednesday,11.162,0
2025-08-30,Reading,Fresh Food,1740,39.67,4,No,95.5,2025-08,2025,August,Saturday,9.9175,0
2025-01-02,London Central,Fresh Food,1303,28.75,1,No,94.4,2025-01,2025,January,Thursday,28.75,0
2025-08-13,London Central,Own Brand,2085,19.23,2,Yes,93.6,2025-08,2025,August,Wednesday,9.615,1
2025-04-26,Camden,Own Brand,5881,48.89,6,Yes,95.8,2025-04,2025,April,Saturday,8.148333333333333,1
2025-04-13,Bristol,Food To Go,4179,36.19,3,No,96.4,2025-04,2025,April,Sunday,12.063333333333333,0
2025-07-13,Camden,Fruit & Veg,2210,39.23,7,Yes,93.4,2025-07,2025,July,Sunday,5.604285714285714,1
2025-06-15,London Central,Meal Deals,4034,23.95,5,Yes,92.3,2025-06,2025,June,Sunday,4.79,1
2025-03-31,Croydon,Own Brand,1228,37.22,1,No,95.4,2025-03,2025,March,Monday,37.22,0
2025-05-02,Reading,Chilled,4119,48.03,6,No,94.2,2025-05,2025,May,Friday,8.005,0
2025-05-23,Bristol,Chilled,2854,23.49,3,Yes,96.7,2025-05,2025,May,Friday,7.829999999999999,1
2025-04-16,Croydon,Meal Deals,1267,20.74,5,No,93.0,2025-04,2025,April,Wednesday,4.148,0
2026-03-04,Reading,Snacks,3774,76.34,7,Yes,92.6,2026-03,2026,March,Wednesday,10.905714285714286,1
2025-11-01,Bristol,Fruit & Veg,3849,23.14,3,Yes,93.7,2025-11,2025,November,Saturday,7.713333333333334,1
2025-11-13,Bristol,Chilled,5349,36.37,4,No,96.0,2025-11,2025,November,Thursday,9.0925,0
2025-01-09,London Central,Own Brand,5965,34.1,7,No,94.3,2025-01,2025,January,Thursday,4.871428571428572,0
2025-03-14,Croydon,Food To Go,3134,18.34,6,Yes,94.8,2025-03,2025,March,Friday,3.0566666666666666,1
2025-12-25,Bristol,Soft Drinks,4459,50.75,1,Yes,94.0,2025-12,2025,December,Thursday,50.75,1
2025-08-11,Birmingham,Fresh Food,3269,51.84,1,Yes,97.0,2025-08,2025,August,Monday,51.84,1
2026-02-20,Bristol,Fruit & Veg,1989,49.1,6,No,96.0,2026-02,2026,February,Friday,8.183333333333334,0
2026-01-05,Reading,Fresh Food,5492,33.2,2,No,92.0,2026-01,2026,January,Monday,16.6,0
2025-09-21,London Central,Soft Drinks,1937,41.14,2,Yes,96.8,2025-09,2025,September,Sunday,20.57,1
2025-11-14,Camden,Fruit & Veg,1439,25.73,3,Yes,96.2,2025-11,2025,November,Friday,8.576666666666666,1
2025-03-25,London Central,Own Brand,3358,39.23,4,No,97.2,2025-03,2025,March,Tuesday,9.8075,0
2025-11-14,Camden,Soft Drinks,3007,49.85,3,No,93.9,2025-11,2025,November,Friday,16.616666666666667,0
2025-04-21,Croydon,Chilled,4345,53.22,5,No,93.1,2025-04,2025,April,Monday,10.644,0
2025-09-08,Croydon,Meal Deals,5130,42.3,1,Yes,94.8,2025-09,2025,September,Monday,42.3,1
2026-01-18,Bristol,Chilled,5816,49.26,3,No,95.3,2026-01,2026,January,Sunday,16.419999999999998,0
2025-01-07,Birmingham,Own Brand,4743,43.81,3,Yes,97.4,2025-01,2025,January,Tuesday,14.603333333333333,1
2026-04-04,Croydon,Meal Deals,1518,52.88,6,Yes,96.3,2026-04,2026,April,Saturday,8.813333333333334,1
2025-03-25,Bristol,Chilled,1268,34.0,7,Yes,95.3,2025-03,2025,March,Tuesday,4.857142857142857,1
2025-07-27,London Central,Soft Drinks,5733,22.41,1,Yes,94.7,2025-07,2025,July,Sunday,22.41,1
2026-01-25,Croydon,Soft Drinks,5185,25.12,1,No,95.0,2026-01,2026,January,Sunday,25.12,0
2025-11-10,London Central,Soft Drinks,2388,26.91,2,No,94.2,2025-11,2025,November,Monday,13.455,0
2025-01-22,London Central,Fresh Food,2694,76.58,2,No,96.4,2025-01,2025,January,Wednesday,38.29,0
2026-02-14,Birmingham,Own Brand,4273,44.95,1,Yes,92.1,2026-02,2026,February,Saturday,44.95,1
2026-05-30,Croydon,Soft Drinks,2389,47.26,7,Yes,95.0,2026-05,2026,May,Saturday,6.751428571428571,1
2025-05-07,London Central,Chilled,4865,58.61,3,Yes,97.1,2025-05,2025,May,Wednesday,19.536666666666665,1
2025-01-14,Birmingham,Food To Go,4029,18.53,5,No,92.7,2025-01,2025,January,Tuesday,3.7060000000000004,0
2025-01-12,Birmingham,Own Brand,3335,41.28,3,No,98.9,2025-01,2025,January,Sunday,13.76,0
2025-03-28,Croydon,Soft Drinks,4674,33.13,7,Yes,92.8,2025-03,2025,March,Friday,4.732857142857143,1
2025-10-28,Birmingham,Food To Go,5576,60.24,5,Yes,94.0,2025-10,2025,October,Tuesday,12.048,1
2025-08-31,Croydon,Meal Deals,1500,51.54,1,Yes,97.1,2025-08,2025,August,Sunday,51.54,1
2025-05-02,Croydon,Chilled,2661,43.02,6,No,97.9,2025-05,2025,May,Friday,7.170000000000001,0
2025-05-27,Camden,Soft Drinks,3099,27.31,5,Yes,95.7,2025-05,2025,May,Tuesday,5.462,1
2025-12-22,London Central,Fresh Food,1102,45.43,2,Yes,95.7,2025-12,2025,December,Monday,22.715,1
2025-11-05,Reading,Fresh Food,3746,42.56,6,Yes,98.6,2025-11,2025,November,Wednesday,7.093333333333334,1
2025-10-15,Croydon,Meal Deals,4276,38.99,7,Yes,92.3,2025-10,2025,October,Wednesday,5.57,1
2025-11-03,London Central,Food To Go,4085,45.33,1,Yes,91.6,2025-11,2025,November,Monday,45.33,1
2025-12-18,Birmingham,Snacks,4537,76.09,7,No,91.2,2025-12,2025,December,Thursday,10.870000000000001,0
2025-11-08,Bristol,Fresh Food,2327,48.63,4,No,93.3,2025-11,2025,November,Saturday,12.1575,0
2025-02-28,Croydon,Own Brand,3474,31.71,5,Yes,93.6,2025-02,2025,February,Friday,6.3420000000000005,1
2025-02-04,Birmingham,Fresh Food,2679,26.14,5,Yes,95.8,2025-02,2025,February,Tuesday,5.228,1
2026-03-21,Birmingham,Fresh Food,4746,4.84,7,No,97.0,2026-03,2026,March,Saturday,0.6914285714285714,0
2025-04-03,Birmingham,Chilled,3562,24.63,6,No,96.8,2025-04,2025,April,Thursday,4.1049999999999995,0
2025-07-26,Birmingham,Fresh Food,5163,45.79,4,Yes,96.8,2025-07,2025,July,Saturday,11.4475,1
2025-12-19,Birmingham,Fruit & Veg,4317,25.09,4,No,93.1,2025-12,2025,December,Friday,6.2725,0
2025-11-28,Croydon,Soft Drinks,3436,46.09,1,No,95.8,2025-11,2025,November,Friday,46.09,0
2025-06-08,Reading,Meal Deals,1307,24.0,6,Yes,93.5,2025-06,2025,June,Sunday,4.0,1
2025-01-24,Camden,Fresh Food,4996,24.06,3,No,96.2,2025-01,2025,January,Friday,8.02,0
2026-02-08,Birmingham,Snacks,2089,44.3,4,No,95.1,2026-02,2026,February,Sunday,11.075,0
2026-05-31,Birmingham,Own Brand,5555,27.76,7,No,96.8,2026-05,2026,May,Sunday,3.9657142857142857,0
2025-12-30,Camden,Snacks,3394,32.92,5,Yes,99.8,2025-12,2025,December,Tuesday,6.5840000000000005,1
2026-01-17,Croydon,Fresh Food,5004,67.71,4,Yes,94.9,2026-01,2026,January,Saturday,16.9275,1
2025-06-01,London Central,Fresh Food,1666,23.6,7,Yes,92.8,2025-06,2025,June,Sunday,3.3714285714285714,1
2026-02-24,Bristol,Fruit & Veg,5163,45.28,1,No,91.7,2026-02,2026,February,Tuesday,45.28,0
2025-09-07,Bristol,Fresh Food,3234,19.99,1,Yes,93.2,2025-09,2025,September,Sunday,19.99,1
2025-04-27,London Central,Fresh Food,2236,37.53,5,Yes,97.1,2025-04,2025,April,Sunday,7.506,1
2026-05-27,Croydon,Soft Drinks,2623,35.62,5,No,96.0,2026-05,2026,May,Wednesday,7.124,0
2025-12-01,Bristol,Snacks,2374,35.85,5,Yes,95.5,2025-12,2025,December,Monday,7.17,1
2026-02-22,Camden,Fruit & Veg,4311,42.47,3,No,95.8,2026-02,2026,February,Sunday,14.156666666666666,0
2025-10-22,London Central,Snacks,1176,93.56,5,Yes,96.4,2025-10,2025,October,Wednesday,18.712,1
2026-01-06,Reading,Fruit & Veg,2353,35.69,6,Yes,91.9,2026-01,2026,January,Tuesday,5.948333333333333,1
2025-07-05,Croydon,Snacks,3928,48.69,1,Yes,97.0,2025-07,2025,July,Saturday,48.69,1
2025-09-03,London Central,Fresh Food,1625,32.24,1,No,95.8,2025-09,2025,September,Wednesday,32.24,0
2025-09-25,Bristol,Snacks,3654,24.72,4,No,92.1,2025-09,2025,September,Thursday,6.18,0
2025-08-25,Croydon,Snacks,4608,23.52,5,Yes,95.7,2025-08,2025,August,Monday,4.704,1
2025-01-21,Camden,Fruit & Veg,4715,77.45,3,No,92.4,2025-01,2025,January,Tuesday,25.816666666666666,0
2025-04-10,Croydon,Meal Deals,5274,52.93,6,No,96.0,2025-04,2025,April,Thursday,8.821666666666667,0
2026-04-23,Croydon,Food To Go,1394,27.88,2,Yes,95.2,2026-04,2026,April,Thursday,13.94,1
